"id","blog","category","markdown"
6082,"WN388","Other Geo Things","Ian Dees writes on the [Mapzen blog](https://mapzen.com/blog/all-the-places/) about a project that collects addresses for branch locations from operators' websites. The data is then converted to a more useful format (GeoJSON) and made available at [alltheplaces.xyz](http://www.alltheplaces.xyz/) under a [Creative Commons’ CC-0 waiver](https://creativecommons.org/publicdomain/zero/1.0/) license."
6102,"WN389","Programming","Mapzen will [cease](https://mapzen.com/blog/shutdown/) operations at the end of January 2018. The migration guide [lists](https://mapzen.com/blog/migration/) all projects which will continue existing. According to a [tweet](https://twitter.com/glennon/status/945034576363102208) and the project description, the Valhalla developers are now working for Mapbox (Mapbox already has a routing engine - OSRM)."
6182,"WN391","Community","Randy Meech, founder & CEO, [offers](https://mapzen.com/blog/magna-carto/) his personal thoughts about the closure of Mapzen, and the philosophy behind its business strategy."
6172,"WN391","Programming","Mapbox [would like to](https://blog.mapbox.com/migrating-your-mapzen-unity-project-8e8b80d7d352?source"
6232,"WN392","Programming","Robin Boldt, who runs Kurviger.de, [reports](https://www.graphhopper.com/blog/2018/01/18/mapzen-alternatives-kurviger/) in a guest article in the Graphhopper blog about their migration from Mapzen to the competitors and about which problems vector tile customers have to cope with."
6283,"WN393","Community","Post Mortem III: Randy Meech has written another [post](https://mapzen.com/blog/a-letter-just-to-you/) on the closing of Mapzen. It features the future of former team members and Mapzen's products."
6325,"WN394","Programming","Following on from the announcement of the shutdown of its services, Mapzen [announces](https://mapzen.com/blog/long-term-support-mapzen-maps/) how long-term support will be handled for its maps, basemap designs, and the vector and terrain tile data.  It also provides detailed instructions on how to update Mapzen-based projects with the new endpoints. The geocoding team [is currently working](https://mapzen.com/blog/v1-searching-for-the-road-ahead) on the successor to Mapzen's Pelias, [geocode.earth](geocode.earth)."
6406,"WN396","Community","In [a Twitter thread](https://twitter.com/randyme/status/965427520211472384), Randy Meech, the founder of Mapzen and Mapquest, explains his view on the current discussion sparked by emacsen's blog post."
7130,"WN413","Software","The BBBike extract service [now offers](https://lists.openstreetmap.org/pipermail/dev/2018-June/030255.html) OpenStreetMap data extracts in [GeoJSON](https://en.wikipedia.org/wiki/GeoJSON) format. The step follows the shutdown of all of Mapzen's services, including the Metro extracts, where the GeoJSON download was an often used feature. GeoJSON is an [open](https://tools.ietf.org/html/rfc7946) alternative to the proprietary [ESRI-Shapefiles](https://en.wikipedia.org/wiki/Shapefile)."
7174,"WN414","Other Geo Things","[StreetCred](https://www.streetcred.co/), created partly due to the shutdown of Mapzen, is estimating that there are 1 billion POIs across the world. The company [announced](https://techcrunch.com/2018/06/20/streetcred/) that they want to build a marketplace to buy POI data from users that collect the data and sell it to companies. The collecting users will be rewarded with a blockchain currency called StreetCred token."
7768,"WN425","Other Geo Things","Randy Meech (ex CEO of Mapzen) outlines, in a long twitter thread, the philosophy behind his new business,  [Street Cred labs](https://www.streetcred.co/) , which is developing new approaches to capturing POI data. Of particular interest are [his remarks](https://twitter.com/randyme/status/1039150065074532353) about how the data may be licensed. TechCrunch has written a [short article](https://techcrunch.com/2018/06/20/streetcred/) about the company."
8361,"WN438","Community","After Mapbox hired the Valhalla team from Mapzen, most if not all core OSRM developers seem to [have quit](https://github.com/orgs/Project-OSRM/people) their job. However, there is [no official statement](https://github.com/Project-OSRM/osrm-backend/issues/5209) from Mapbox as to whether they plan to maintain both projects in the future."
8690,"WN445","Programming","The Linux Foundation [announced](https://www.linuxfoundation.org/press-release/2019/01/mapzen-open-source-data-and-software-for-real-time-mapping-applications-to-become-a-linux-foundation-project/) that the application base created by Mapzen is being merged into The Linux Foundation. Mapzen discontinued its services at the end of January 2018, due to the lack of a sustainable business model."
8851,"WN448","Community","Stefan Keller [criticises](https://twitter.com/sfkeller/status/1095969845504552960) Mapzen and the Linux Foundation, which recently took over Mapzen's projects, for concealing the main data sources, the OpenStreetMap project, in their public announcements."
11030,"WN495","Other Geo Things","There's now a [GTFS feed](https://www.interline.io/blog/mtc-regional-gtfs-feed-release/) for the San Francisco Bay Area.  An observant reader on _Hacker News_ [noticed](https://news.ycombinator.com/item?id=22004187) that the [ACE](https://acerail.com/stations/) train (which runs [here](https://www.openstreetmap.org/relation/9599549)) is missing. The route is missing because they don't currently have geometries for the route alignment, so a suggestion was made to ""Send an intern with a logging GPS"".  It'll never work ...

Joking apart, Interline, a mobility data and service company that provides the GTFS feed, has a number of [OSM extracts](https://www.interline.io/osm/extracts/) available (they've continued where Mapzen left off), and in the Bay Area the Valley Transportation Authority has [worked closely](https://wiki.openstreetmap.org/wiki/Import/VTA_Transportation) with OSM in a number of areas, including sidewalk mapping."
11624,"WN508","Software","Mapzen, a start-up which failed early in 2018, created a lot of useful software in the OSM sphere. The Mapzen open-source, MIT licensed, mapping platform has [moved](https://www.zdnet.com/article/mapzen-open-source-mapping-project-revived-under-the-urban-computing-foundation/) to the [Urban Computing Foundation (UCF)](https://uc.foundation/), founded by the Linux Foundation as an umbrella for the mobility sector, which wants to restart the project."
12268,"WN522","Community","In Geomob podcast #25 Ed [chats](https://thegeomob.com/podcast/episode-25) with geo industry veteran [Randy Meech](https://twitter.com/randyme), co-founder of [StreetCred](https://www.streetcred.co/). Perviously Randy was CEO of [Mapzen](https://www.mapzen.com/), and CTO of [MapQuest](https://www.mapquest.com/)."
