"id","blog","category","markdown"
8757,"WN447","Upcoming Events","|Where                 |What                                                        |When                 |Country                                                                       |
|----------------------|------------------------------------------------------------|---------------------|------------------------------------------------------------------------------|
|Barcelona             |Mapes i Birres Febrer (Trobada d'usuaris d'OpenStreetMap)[1]|2019-02-15           |![spain](http://blog.openstreetmap.de/wp-uploads//2016/05/es.svg)             |
|Belfast               |QuB                                                         |2019-02-16           |![uk](http://blog.openstreetmap.de/wp-uploads//2016/05/uk.svg)                |
|Taipei                |OSM x Wikidata #1                                           |2019-02-18           |![taiwan](http://blog.openstreetmap.de/wp-uploads//2016/05/tw.svg)            |
|Cologne Bonn Airport  |Bonner Stammtisch                                           |2019-02-19           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Derby                 |East Midlands Pub meetup                                    |2019-02-19           |![england](http://blog.openstreetmap.de/wp-uploads//2016/03/en.svg)           |
|Salt Lake City        |SLC Map Night                                               |2019-02-19           |![united states](http://blog.openstreetmap.de/wp-uploads//2016/01/us.svg)     |
|Reading               |Missing Maps Reading Mapathon                               |2019-02-19           |![uk](http://blog.openstreetmap.de/wp-uploads//2016/05/uk.svg)                |
|Lüneburg              |Lüneburger Mappertreffen                                    |2019-02-19           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Mumble Creek          |OpenStreetMap Foundation public board meeting               |2019-02-20           |![everywhere](http://blog.openstreetmap.de/wp-uploads//2017/05/everywhere.svg)|
|Karlsruhe             |Stammtisch                                                  |2019-02-20           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Scotland              |Edinburgh                                                   |2019-02-20           |![uk](http://blog.openstreetmap.de/wp-uploads//2016/05/uk.svg)                |
|Padua                 |FOSS4G-IT 2019 (OSMit2019)                                  |2019-02-20-2019-02-24|![italy](http://blog.openstreetmap.de/wp-uploads//2016/02/it.svg)             |
|Salt Lake City        |SLUG meeting (with OSM presentation)                        |2019-02-21           |![united states](http://blog.openstreetmap.de/wp-uploads//2016/01/us.svg)     |
|Greater Vancouver area|Metrotown mappy Hour                                        |2019-02-22           |![canada](http://blog.openstreetmap.de/wp-uploads//2016/01/ca.svg)            |
|Biella                |Incontro mensile                                            |2019-02-23           |![italy](http://blog.openstreetmap.de/wp-uploads//2016/02/it.svg)             |
|Manila                |【MapaTime!】 @ co.lab                                        |2019-02-23           |![philippines](http://blog.openstreetmap.de/wp-uploads//2016/05/ph.svg)       |
|Karlsruhe             |Karlsruhe Hack Weekend February 2019                        |2019-02-23-2019-02-24|![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Rennes                |Créer ses propres cartes avec uMap                          |2019-02-24           |![france](http://blog.openstreetmap.de/wp-uploads//2016/02/fr.svg)            |
|Bremen                |Bremer Mappertreffen                                        |2019-02-25           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Digne-les-Bains       |Conférence « Communs numériques - Cartes sensibles »        |2019-02-26           |![france](http://blog.openstreetmap.de/wp-uploads//2016/02/fr.svg)            |
|Viersen               |OSM Stammtisch Viersen                                      |2019-02-26           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Düsseldorf            |Stammtisch                                                  |2019-02-27           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Lübeck                |Lübecker Mappertreffen                                      |2019-02-28           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Leoberdorf            |Leobersdorfer Stammtisch                                    |2019-02-28           |![austria](http://blog.openstreetmap.de/wp-uploads//2016/02/at.svg)           |
|Montrouge             |Rencontre des contributeurs de Montrouge et alentours       |2019-02-28           |![france](http://blog.openstreetmap.de/wp-uploads//2016/02/fr.svg)            |
|Minsk                 |byGIS Meetup                                                |2019-03-01           |![belarus](http://www.weeklyosm.eu/wp-content/uploads/2017/02/by.svg)         |
|Stuttgart             |Stuttgarter Stammtisch                                      |2019-03-06           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Dresden               |Stammtisch Dresden                                          |2019-03-07           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Nantes                |Réunion mensuelle                                           |2019-03-07           |![france](http://blog.openstreetmap.de/wp-uploads//2016/02/fr.svg)            |
|Dresden               |FOSSGIS 2019                                                |2019-03-13-2019-03-16|![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Portmarnock           |Erasmus+ EuYoutH_OSM Meeting                                |2019-03-25-2019-03-29|![ireland](http://www.weeklyosm.eu/wp-content/uploads/2018/11/ie.svg)         |
|Montpellier           |State of the Map France 2019                                |2019-06-14-2019-06-16|![france](http://blog.openstreetmap.de/wp-uploads//2016/02/fr.svg)            |
|Angra do Heroísmo     |Erasmus+ EuYoutH_OSM Meeting                                |2019-06-24-2019-06-29|![portugal](http://blog.openstreetmap.de/wp-uploads//2016/10/pt.svg)          |
|Minneapolis           |State of the Map US 2019                                    |2019-09-06-2019-09-08|![united states](http://blog.openstreetmap.de/wp-uploads//2016/01/us.svg)     |
|Edinburgh             |FOSS4GUK 2019                                               |2019-09-18-2019-09-21|![united kingdom](http://blog.openstreetmap.de/wp-uploads//2016/05/uk.svg)    |
|Heidelberg            |Erasmus+ EuYoutH_OSM Meeting                                |2019-09-18-2019-09-23|![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Heidelberg            |HOT Summit 2019                                             |2019-09-19-2019-09-20|![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Heidelberg            |State of the Map 2019 (international conference)            |2019-09-21-2019-09-23|![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)           |
|Grand-Bassam          |State of the Map Africa 2019                                |2019-11-22-2019-11-24|![ivory coast](http://blog.openstreetmap.de/wp-uploads//2016/10/ci.svg)       |"
8818,"WN448","Upcoming Events","|Where                 |What                                                  |When                 |Country                                                                   |
|----------------------|------------------------------------------------------|---------------------|--------------------------------------------------------------------------|
|Padua                 |FOSS4G-IT 2019 (OSMit2019)                            |2019-02-20-2019-02-24|![italy](http://blog.openstreetmap.de/wp-uploads//2016/02/it.svg)         |
|Greater Vancouver area|Metrotown mappy Hour                                  |2019-02-22           |![canada](http://blog.openstreetmap.de/wp-uploads//2016/01/ca.svg)        |
|Biella                |Incontro mensile                                      |2019-02-23           |![italy](http://blog.openstreetmap.de/wp-uploads//2016/02/it.svg)         |
|Manila                |【MapaTime!】 @ co.lab                                  |2019-02-23           |![philippines](http://blog.openstreetmap.de/wp-uploads//2016/05/ph.svg)   |
|Karlsruhe             |Karlsruhe Hack Weekend February 2019                  |2019-02-23-2019-02-24|![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)       |
|Rennes                |Créer ses propres cartes avec uMap                    |2019-02-24           |![france](http://blog.openstreetmap.de/wp-uploads//2016/02/fr.svg)        |
|Bremen                |Bremer Mappertreffen                                  |2019-02-25           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)       |
|Digne-les-Bains       |Conférence « Communs numériques - Cartes sensibles »  |2019-02-26           |![france](http://blog.openstreetmap.de/wp-uploads//2016/02/fr.svg)        |
|Viersen               |OSM Stammtisch Viersen                                |2019-02-26           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)       |
|Düsseldorf            |Stammtisch                                            |2019-02-27           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)       |
|Ludwigshafen am Rhein |Mannheimer Mapathons - Stadtbibliothek LU             |2019-02-27           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)       |
|Zurich                |Missing Maps Mapathon Zurich                          |2019-02-27           |![switzerland](http://blog.openstreetmap.de/wp-uploads//2016/02/ch.svg)   |
|Lübeck                |Lübecker Mappertreffen                                |2019-02-28           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)       |
|Leoberdorf            |Leobersdorfer Stammtisch                              |2019-02-28           |![austria](http://blog.openstreetmap.de/wp-uploads//2016/02/at.svg)       |
|Montrouge             |Rencontre des contributeurs de Montrouge et alentours |2019-02-28           |![france](http://blog.openstreetmap.de/wp-uploads//2016/02/fr.svg)        |
|Minsk                 |byGIS Meetup                                          |2019-03-01           |![belarus](http://www.weeklyosm.eu/wp-content/uploads/2017/02/by.svg)     |
|Amagasaki             |IODD：尼崎港線アーカイブダンジョン                                   |2019-03-02           |![japan](http://blog.openstreetmap.de/wp-uploads//2016/08/jp.svg)         |
|Wuppertal             |[Wuppertaler Opendata Day]                            |2019-03-02-2019-03-03|![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)       |
|London                |Missing Maps London Mapathon                          |2019-03-05           |![uk](http://blog.openstreetmap.de/wp-uploads//2016/05/uk.svg)            |
|Stuttgart             |Stuttgarter Stammtisch                                |2019-03-06           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)       |
|Praha/Brno/Ostrava    |Kvartální pivo                                        |2019-03-06           |![czech republic](http://blog.openstreetmap.de/wp-uploads//2016/03/cz.svg)|
|Dresden               |Stammtisch Dresden                                    |2019-03-07           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)       |
|Nantes                |Réunion mensuelle                                     |2019-03-07           |![france](http://blog.openstreetmap.de/wp-uploads//2016/02/fr.svg)        |
|Ivrea                 |Incontro mensile                                      |2019-03-09           |![italy](http://blog.openstreetmap.de/wp-uploads//2016/02/it.svg)         |
|Oslo                  |OSM-beer                                              |2019-03-08           |![norway](http://www.weeklyosm.eu/wp-content/uploads/2019/02/no.svg)      |
|Rennes                |Réunion mensuelle                                     |2019-03-11           |![france](http://blog.openstreetmap.de/wp-uploads//2016/02/fr.svg)        |
|Zurich                |OSM Stammtisch Zurich                                 |2019-03-11           |![switzerland](http://blog.openstreetmap.de/wp-uploads//2016/02/ch.svg)   |
|Taipei                |OSM x Wikidata #2                                     |2019-03-11           |![taiwan](http://blog.openstreetmap.de/wp-uploads//2016/05/tw.svg)        |
|Lyon                  |Rencontre mensuelle pour tous                         |2019-03-12           |![france](http://blog.openstreetmap.de/wp-uploads//2016/02/fr.svg)        |
|Salt Lake City        |SLC Mappy Hour                                        |2019-03-12           |![united states](http://blog.openstreetmap.de/wp-uploads//2016/01/us.svg) |
|Arlon                 |Espace public numérique d'Arlon - Formation Initiation|2019-03-12           |![belgium](http://blog.openstreetmap.de/wp-uploads//2016/05/be.svg)       |
|Munich                |Münchner Stammtisch                                   |2019-03-13           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)       |
|Dresden               |FOSSGIS 2019                                          |2019-03-13-2019-03-16|![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)       |
|Berlin                |129. Berlin-Brandenburg Stammtisch                    |2019-03-14           |![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)       |
|Scotland              |Edinburgh                                             |2019-03-19           |![uk](http://blog.openstreetmap.de/wp-uploads//2016/05/uk.svg)            |
|Portmarnock           |Erasmus+ EuYoutH_OSM Meeting                          |2019-03-25-2019-03-29|![ireland](http://www.weeklyosm.eu/wp-content/uploads/2018/11/ie.svg)     |
|Montpellier           |State of the Map France 2019                          |2019-06-14-2019-06-16|![france](http://blog.openstreetmap.de/wp-uploads//2016/02/fr.svg)        |
|Angra do Heroísmo     |Erasmus+ EuYoutH_OSM Meeting                          |2019-06-24-2019-06-29|![portugal](http://blog.openstreetmap.de/wp-uploads//2016/10/pt.svg)      |
|Minneapolis           |State of the Map US 2019                              |2019-09-06-2019-09-08|![united states](http://blog.openstreetmap.de/wp-uploads//2016/01/us.svg) |
|Edinburgh             |FOSS4GUK 2019                                         |2019-09-18-2019-09-21|![united kingdom](http://blog.openstreetmap.de/wp-uploads//2016/05/uk.svg)|
|Heidelberg            |Erasmus+ EuYoutH_OSM Meeting                          |2019-09-18-2019-09-23|![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)       |
|Heidelberg            |HOT Summit 2019                                       |2019-09-19-2019-09-20|![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)       |
|Heidelberg            |State of the Map 2019 (international conference)      |2019-09-21-2019-09-23|![germany](http://blog.openstreetmap.de/wp-uploads//2016/01/de.svg)       |
|Grand-Bassam          |State of the Map Africa 2019                          |2019-11-22-2019-11-24|![ivory coast](http://blog.openstreetmap.de/wp-uploads//2016/10/ci.svg)   |"
9588,"WN463","Did you know that …","... the map of [all uMap maps](http://umap.openstreetmap.fr/en/map/showcase_4783#5/47.798/16.172)?"
9683,"WN465","Maps","uMap instances are becoming increasingly popular. The local German OSMF chapter FOSSGIS has [funded](https://lists.openstreetmap.org/pipermail/talk-de/2019-June/116193.html) ![(de)](https://blog.openstreetmap.de/wp-uploads/2016/12/de.svg) ([translation](https://translate.google.com/translate?sl"
9650,"WN465","Software","The MapOSMatic instance at osm-baustelle.de now supports Umap GeoJSON files via the Umap API without browser interaction. In a blog post Hartmut [explains](https://blog.osm-baustelle.de/index.php/2019/06/16/umap-geojson-export-api-support/) how to do this and gives some background info."
9780,"WN467","Did you know that …","[1] ...this [methodology](https://wiki.openstreetmap.org/wiki/Consolidated_mapping_projects_-_base_roads_check_vs_open_data_references) aimed at improving the completeness, precision and consistency of the major road network? This work was recently presented at [SotM-Fr 2019](https://twitter.com/nicolas_chavent/status/1139813028034162688). It measures OSM data against open data references like [gROADS](https://sedac.ciesin.columbia.edu/data/collection/groads) to assess the quality and quantity and to find areas which need improvement through [Tasking Manager](https://tasks.hotosm.org/project/1245) projects and [prioritization uMap tasks](http://u.osmfr.org/m/274667/). The developers [are asking](https://lists.openstreetmap.org/pipermail/hot/2019-June/014906.html) for contributions to this project, started in 2015 and currently covering nine African countries. A [specific Directed Editing sub-page](https://wiki.openstreetmap.org/wiki/Organised_Editing/Activities/Consolidated_mapping_projects_-_base_roads_check_vs_open_data_references) has been created in the OSM wiki."
9763,"WN467","Picture","![Logo](https://wiki.openstreetmap.org/w/images/thumb/a/ad/BaseRoadsVsOpenData_Burkina-Faso_priorisation_umap.png/640px-BaseRoadsVsOpenData_Burkina-Faso_priorisation_umap.png =640x409) 


Consolidated mapping projects - base roads check vs open data references [^1^](#wn467_20363)  | Map data gRoads and © OpenStreetMap contributors, ODbL"
10187,"WN477","Mapping","OpenStreetMap Guinea announces in [a tweet](https://twitter.com/osmguinee/status/1148998949870682118) the collection of data on illegal dumping points in the Commune of Ratoma in Conakry, which are [visualised](http://umap.openstreetmap.fr/fr/map/sos_immondice-conakry_345455#12/9.6168/-13.5516) on a thematic uMap map."
10453,"WN482","Software","Andreas Bürki [asks](http://lists.openstreetmap.ch/pipermail/talk-ch/2019-October/010256.html) (automatic [translation](https://translate.google.com/translate?sl=auto&tl=EN&u=http://lists.openstreetmap.ch/pipermail/talk-ch/2019-October/010256.html)), on the mailing list Talk-ch, why skuettel.ch sets a third party cookie on umap.osm.ch for site visitors. The reason is the example maps on the start page, which use third party sites for data, and do actually present a security problem."
10698,"WN488","Community","The GeoChicas project [celebrated](https://twitter.com/GeochicasOSM/status/1199455810440572928) its third birthday on 26 November. A [map](http://umap.openstreetmap.fr/es/map/geochicas-osm_161167#3/13.75/-64.51) shows a growing trend for the group, which seeks to raise awareness about gender gaps in the OpenStreetMap community."
10824,"WN490","Other Geo Things","GeoChicas have created a [map](http://umap.openstreetmap.fr/es/map/un-violador-en-tu-camino-2019_394247#1/45/-89) of the places around the world where ""[Un violador en tu camino](https://es.wikipedia.org/wiki/Un_violador_en_tu_camino)"" (in English [""A rapist in your path""](https://translate.google.com/translate?sl=auto&tl=EN&u=https://es.wikipedia.org/wiki/Un_violador_en_tu_camino)) has been performed, with links to reports of the events. The protest performance has the aim of demonstrating against violations of women's rights."
10993,"WN494","Maps","""Since moving to Ireland, my mapping interest has been mostly a historical one"", [writes](https://umap.openstreetmap.fr/en/map/historically-interesting-things-on-openstreetmap_402828) b-unicycling on her map of ""Historically interesting things on OpenStreetMap"". By choosing different layers, you can look at benchmarks, tower houses, manual pumps and ringforts."
11226,"WN500","OSM in the media","El Territorio, a local Argentinian newspaper, [informs us](https://www.elterritorio.com.ar/todos-los-arroyos-de-misiones-ahora-en-plataforma-web-59248-et) ![(es)](https://blog.openstreetmap.de/wp-uploads/2016/12/es.svg) (automatic [translation](https://translate.google.com/translate?sl=auto&tl=EN&u=https://www.elterritorio.com.ar/todos-los-arroyos-de-misiones-ahora-en-plataforma-web-59248-et)) that all rivers and streams in the Misiones province, Argentina, can be found in OpenStreetMap. They can also be seen in a [hydrology map](http://umap.openstreetmap.fr/es/map/hidrografia-de-la-provincia-de-misiones_415265?fbclid=IwAR1_GabE3eR_VtTge6udMe7r0wDadWFeol__rlb8YyF0CqTLQB8_YZRzgQU#8/-26.763/-54.294) prepared with uMap by user [Carlos Brys](https://www.openstreetmap.org/user/Carlos%20Brys). Most of the toponyms were collected by geographer Miguel Stefañuk, who travelled the mostly jungle covered province for many years, checking the names of streams with rural and native dwellers."
11369,"WN502","Software","[Binnette](https://wiki.openstreetmap.org/wiki/User:Binnette) wrote an [article](https://www.openstreetmap.org/user/Binnette/diary/392302), in his diary, on how he become a 'noob contributor' to [uMap](https://umap.openstreetmap.fr/en/). He is looking for translators and contributors (see his article for details)."
11413,"WN503","OSM in action","The Russian public movement 'Antiborshevik' (borshevik is Russian for heracleum), which aims to fight the harmful and poisonous plant [Heracleum sosnowskyi](https://en.wikipedia.org/wiki/Heracleum_sosnowskyi), recently [switched](https://vk.com/wall-145924850_3908) to OSM. Now their [map](http://umap.openstreetmap.fr/ru/map/map_424586#9/55.7951/37.9138) ![(ru)](https://blog.openstreetmap.de/wp-uploads/2016/12/ru.svg) is made using the uMap service, which uses OSM."
11500,"WN505","Community","Alessandro Sarretta [describes](https://ilsarrett.wordpress.com/2020/03/22/consegne-a-domicilio-per-persone-in-difficolta-durante-lemergenza-covid-19-creare-una-mappa-con-umap-e-dati-openstreetmap/amp/) (automatic [translation](https://translate.google.com/translate?sl=auto&tl=EN&u=https://ilsarrett.wordpress.com/2020/03/22/consegne-a-domicilio-per-persone-in-difficolta-durante-lemergenza-covid-19-creare-una-mappa-con-umap-e-dati-openstreetmap/amp/)) how to make a map, using uMap, of the businesses providing home delivery during the COVID-19 crisis. The tagging that is being used to indicate what home delivery is being provided is also explained."
11507,"WN505","Maps","Dropshadow_1 has [produced](http://umap.openstreetmap.fr/fr/map/premiere-necessite-et-pharmacies-metropole-du-gran_432218#14/48.6922/6.1808) ![(fr)](https://blog.openstreetmap.de/wp-uploads/2016/12/fr.svg) a uMap of essential services in the Métropole du Grand Nancy. The map shows the locations of grocery shops, supermarkets, pharmacies, bakeries, and tobacconists."
11583,"WN507","Maps","_Primera Edición_ [reports](https://www.primeraedicion.com.ar/nota/100255996/crearon-mapa-interactivo-para-localizar-servicios-esenciales-en-toda-misiones/) ![(es)](https://blog.openstreetmap.de/wp-uploads/2016/12/es.svg) (automatic [translation](https://translate.google.com/translate?sl=auto&tl=EN&u=https://www.primeraedicion.com.ar/nota/100255996/crearon-mapa-interactivo-para-localizar-servicios-esenciales-en-toda-misiones/)) that the Province of Misiones, Argentina, has produced a map allowing users to visualise which essential services are closest, so as not to violate the current isolation decree. The [map](https://umap.openstreetmap.fr/es/map/servicios-esenciales-en-misiones_437562#8/-26.728/-54.608) was created using uMap."
11744,"WN511","Community","Maria Popova was [looking](https://habr.com/ru/post/498214/) ![(ru)](https://blog.openstreetmap.de/wp-uploads/2016/12/ru.svg) (automatic [translation](https://translate.google.com/translate?sl=auto&tl=EN&u=https://habr.com/ru/post/498214/)) for a solution to map Sosnovsky’s Hogweed, an invasive plant species that causes burns when skin is exposed to sunlight after touching it. An even bigger problem is that without intervention, it continues spreading. On Yandex maps she was able to mark it as points, but her organisation 'Antiboroshevik' really needed the ability to draw polygons. She was pointed to uMap and the contributors of patches of Hogweed were pleasantly surprised by the amount of detail on the background map. We also previously [reported](http://weeklyosm.eu/archives/13090/#wn509_22311) on a Sosnovsky’s Hogweed map based on remote sensing."
11832,"WN513","Mapping","User b-unicycling is interested in field names in Ireland. As part of a local archaeological society activity in Kilkenny they [have been collecting](https://www.openstreetmap.org/user/b-unicycling/diary/393061) field names using Field Papers. They have also [published](https://www.openstreetmap.org/user/b-unicycling/diary/393070) a umap showing all existing places in Ireland where the names of individual fields have been added to OSM."
11876,"WN514","Did you know that …","... uMap, a tool that lets you create a map with OpenStreetMap layers and embed it in your website? Check out its [guide](https://wiki.openstreetmap.org/wiki/UMap/Guide) on the OSM Wiki."
12928,"WN536","Maps","cquest [presented](https://umap.openstreetmap.fr/fr/map/zones-en-couvre-feu-covid_511693#7/47.391/1.879) ![(fr)](https://blog.openstreetmap.de/wp-uploads/2016/12/fr.svg) a map showing the areas affected by the health curfew in France."
13038,"WN538","About us","Since issue #537 we [have been publishing](https://umap.openstreetmap.fr/de/map/weeklyosm-is-currently-produced-in_56718#6/52.670/21.028) in the Polish language. We are very happy to welcome our new colleagues and hope that this service in Poland will inspire even more people to contribute to OpenStreetMap when they can read our news in their native language. Witamy, polska drużyno. ;-)"
13079,"WN539","About us","We are looking for volunteers to help us improve our newsletter so we can get it out faster, have more depth and coverage, and generally improve it for our readers, like you. 

We are currently urgently seeking proofreaders who are native English speakers. So it is not a problem if you are new to OSM, we are looking for your language skills.

Please [join](https://osmbc.openstreetmap.de/osmww/wiki/Onboarding) our [team](https://umap.openstreetmap.fr/en/map/weeklyosm-is-currently-produced-in_56718#2/8.4/108.3) by contacting us now, it's fun! ;-)"
13136,"WN540","Mapping","User mahdi1234 [published](https://hackmd.io/n8IQmvEiTaS-GidYONejUA?view) a quick note on how to show the latest OSM data on-the-fly on umap using a query to link directly to Overpass."
13121,"WN540","Maps","Hernan J. López [reports](https://twitter.com/Hernan_J_Lopez/status/1329133019383418881?s=09) ![(es)](https://blog.openstreetmap.de/wp-uploads/2016/12/es.svg)  that after a year and a little more work, the categorised [protected areas](http://umap.openstreetmap.fr/en/map/areas-protegidas_391253#5/-39.419/-60.227) ![(es)](https://blog.openstreetmap.de/wp-uploads/2016/12/es.svg) > [![en](https://weeklyosm.eu/wp-content/uploads/sites/4/2020/09/en-green.svg)](https://translate.google.com/translate?sl=auto&tl=EN&u=http://umap.openstreetmap.fr/en/map/areas-protegidas_391253) of Argentina are now visible on OpenStreetMap."
13178,"WN542","Mapping","[1] The German OSM Forum is [discussing](https://forum.openstreetmap.org/viewtopic.php?id=71310) ![(de)](https://blog.openstreetmap.de/wp-uploads/2016/12/de.svg) > [![en](https://weeklyosm.eu/wp-content/uploads/sites/4/2020/09/en-green.svg)](https://translate.google.com/translate?sl=auto&tl=EN&u=https://forum.openstreetmap.org/viewtopic.php?id=71310) how to map German COVID-19 vaccination centres, whose locations are currently being published in the local media. They are also asking if anyone wants to publish a map of these centres. A proposal can be [voted](https://wiki.openstreetmap.org/wiki/Proposed_features/vaccination) on until 22 December. There is also a [wiki page](https://wiki.openstreetmap.org/wiki/Impfzentren_in_Deutschland) and a first [map](https://umap.openstreetmap.fr/de/map/impfzentren-covid-19_533082#6/51.351/10.151) based on uMap. A much more detailed overpass turbo query can be found [here](https://overpass-turbo.eu/s/110J)."
13304,"WN544","Did you know that …","... [clubs-de-foot-pros-europeens](http://umap.openstreetmap.fr/de/map/clubs-de-foot-pros-europeens_458848#6/49.016/6.174)? It's a uMap instance showing a map of all the professional football (soccer) clubs across Europe."
13297,"WN544","Maps","Manfred has [quickly](https://umap.openstreetmap.fr/de/map/impfzentren-covid-19_533082#6/50.979/10.437) put up a map depicting the increasing number of vaccination centres in Germany and surrounding areas."
13430,"WN547","Education","Betaslb has [published](https://www.openstreetmap.org/user/Betaslb/diary/395327) ![(pt)](https://blog.openstreetmap.de/wp-uploads/2016/12/pt.svg) > [![en](https://weeklyosm.eu/wp-content/uploads/sites/4/2020/09/en-green.svg)](https://translate.google.com/translate?sl=auto&tl=EN&u=https://www.openstreetmap.org/user/Betaslb/diary/395327) an OSM blog post showing how they work with free software and data in public schools. The students of the Jerónimo Emiliano de Andrade School in the Azores used uMap to create a map ['Futebol em Portugal é intercultural!'](https://umap.openstreetmap.fr/pt-pt/map/futebol-em-portugal-e-intercultural_538754#6/51.000/2.000) ![(pt)](https://blog.openstreetmap.de/wp-uploads/2016/12/pt.svg) with the birthplaces of the football players of the Portuguese first division. The students wanted to show that football is intercultural and that phenomena such as racism, xenophobia and intolerance do not belong in this world."
13622,"WN551","OSM in the media","Local [print](https://www.diariohuarpe.com/nota/guillermo-maldonado-el-sanjuanino-que-mejor-entiende-como-funcionara-la-red-tulum-2021229250) ![(es)](https://blog.openstreetmap.de/wp-uploads/2016/12/es.svg) > [![en](https://weeklyosm.eu/wp-content/uploads/sites/4/2020/09/en-green.svg)](https://translate.google.com/translate?sl=auto&tl=EN&u=https://www.diariohuarpe.com/nota/guillermo-maldonado-el-sanjuanino-que-mejor-entiende-como-funcionara-la-red-tulum-2021229250) media and [radio](https://t.me/osm_ar/142125) ![(es)](https://blog.openstreetmap.de/wp-uploads/2016/12/es.svg) in San Juan (Argentina) covered [Guillermo Maldonado's](https://www.openstreetmap.org/user/guillemmal) work mapping the new public transportation system, now nearing completion. Although it is not long before its launch, clear maps of the routes have not yet been published. In order to understand the new network,  Guillermo uploaded them to OpenStreetMap and created a [uMap with the routes](https://umap.openstreetmap.fr/es/map/red-tulum-san-juan_555847#13/-31.5224/-68.5604), which has been well received by locals."
13630,"WN552","Mapping","User mahdi1234 published a short [article](https://hackmd.io/OkwpRqQ7QXC3p8C0jfTUGQ?view) on how to use Git(Hub) as a way to cache Overpass queries in order to serve data to uMap."
13924,"WN558","Mapping campaigns","As part of the fifth annual [GeoNight](https://www.geonight.net/) ('the Night of Geography') numerous online Missing Maps [mapathons](https://umap.openstreetmap.fr/en/map/geonight-mapathons-co-hosted-by-cartong_579176#4/35.10/49.75) have been organised for Thursday 8 April, Friday 9 April, and Saturday 10 April. The mapathons are co-organised with 15 organisations in 8 different countries: France, Germany, Mali, Senegal, Bangladesh, Nepal, Mongolia and Tajikistan."
13901,"WN558","Maps","User [Britzz](http://hdyc.neis-one.org/?Britzz) has [captured](https://umap.openstreetmap.fr/fr/map/enceintes-de-paris_449896#12/48.8766/2.4154) ![(fr)](https://blog.openstreetmap.de/wp-uploads/2016/12/fr.svg), the historic fortifications in and around Paris on uMap."
14145,"WN564","Events","On Monday 17 May at 16:00 GMT OpenStreetMap Ghana, CartONG France, HuMap Trier University, Leclara, MAnnheimer MAPAthons, and DisasterMappers Heidelberg University will hold an international mapathon with the theme 'Lets Map with Her'. OSM Ghana will offer a short introduction to QGIS in parallel with breakout rooms for regular mapping using the HOT Tasking Manager. Register to join this event at this [link](https://mamapa.org/h-onlinemapathonregistration)."
14238,"WN566","Other Geo Things","Guillaume Métayer [created](https://umap.openstreetmap.fr/fr/map/le-sud-est-parisien-de-cassini-a-aujourdhui_600531#12/48.8490/2.4723) ![(fr)](https://blog.openstreetmap.de/wp-uploads/2016/12/fr.svg) a combination of the ancient Cassini map from 1756 covering the area South-East of Paris with layers of modern infrastructure and objects of historical interest with additional information in pop-ups (French only)."
14312,"WN568","Maps","VISOV [used](https://twitter.com/VISOV1/status/1400161840739532802) ![(fr)](https://blog.openstreetmap.de/wp-uploads/2016/12/fr.svg) uMap to [map](https://umap.openstreetmap.fr/fr/map/panne-telephonique_287342#6/47.651/5.229) alternative hotline numbers during the recent 7 hour [emergency phone line](https://www.bbc.com/news/world-europe-57341526) breakdown in France caused by the telephone operator Orange."
