"id","blog","category","markdown"
20203,"WN731","Upcoming Events","|Where            |What                                                                                                           |Online|When                   |Country                                                         |
|-----------------|---------------------------------------------------------------------------------------------------------------|------|-----------------------|----------------------------------------------------------------|
|Saint-Étienne    |Rencontre Saint-Étienne et sud Loire [:osmcalpic:](https://osmcal.org/event/3005/)                             |      |2024-07-30             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/fr.svg)|
|Potsdam          |Radnetz Brandenburg Mapping Abend #8 [:osmcalpic:](https://osmcal.org/event/2957/)                             |✓     |2024-07-30             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|
|                 |HOTOSM - Unlocking the potential of Field Mapping Tasking Manager [:osmcalpic:](https://osmcal.org/event/3003/)|      |2024-07-31             |                                                                |
|Ondres           |Panoramax Partie - Pays Basque Sud Landes [:osmcalpic:](https://osmcal.org/event/2999/)                        |      |2024-07-31             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/fr.svg)|
|Düsseldorf       |Düsseldorfer OpenStreetMap-Treffen (online) [:osmcalpic:](https://osmcal.org/event/2901/)                      |      |2024-07-31             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|
|Pool             |State of the Map Congo [:osmcalpic:](https://osmcal.org/event/2529/)                                           |      |2024-08-01 - 2024-08-03|![flag](https://weeklyosm.eu/wp-content/uploads/2024/07/cg.svg) |
|                 |OSMF Engineering Working Group meeting [:osmcalpic:](https://osmcal.org/event/2997/)                           |      |2024-08-02             |                                                                |
|City of Bayswater|Social Mapping Sunday: Bayswater Station [:osmcalpic:](https://osmcal.org/event/3006/)                         |      |2024-08-04             |![flag](https://blog.openstreetmap.de/wp-uploads/2017/06/au.svg)|
|Gurgaon          |1st OSM Gurgaon Mapping Party [:osmcalpic:](https://osmcal.org/event/3013/)                                    |      |2024-08-04             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/in.svg)|
|中正區              |OpenStreetMap x Wikidata Taipei #67 [:osmcalpic:](https://osmcal.org/event/2462/)                              |      |2024-08-05             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/05/tw.svg)|
|                 |MapRoulette Community Meeting [:osmcalpic:](https://osmcal.org/event/2971/)                                    |      |2024-08-06             |                                                                |
|                 |Missing Maps London: (Online) Mapathon [:osmcalpic:](https://osmcal.org/event/2722/)                           |      |2024-08-06             |                                                                |
|San Jose         |South Bay Map Night [:osmcalpic:](https://osmcal.org/event/2825/)                                              |✓     |2024-08-07             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)|
|                 |iD Community Chat [:osmcalpic:](https://osmcal.org/event/3007/)                                                |      |2024-08-07             |                                                                |
|Stuttgart        |Stuttgarter OpenStreetMap-Treffen [:osmcalpic:](https://osmcal.org/event/2981/)                                |      |2024-08-07             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|
|Bochum           |Bochumer OSM Treffen [:osmcalpic:](https://osmcal.org/event/2909/)                                             |      |2024-08-08             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|
|Salt Lake City   |OSM Utah 20th Birthday Happy Hour [:osmcalpic:](https://osmcal.org/event/2989/)                                |      |2024-08-10             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)|
|Grenoble         |apéro pour fêter l'anniversaire d'OpenStreetMap [:osmcalpic:](https://osmcal.org/event/3011/)                  |      |2024-08-09             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/fr.svg)|
|London           |London OSM Birthday Party [:osmcalpic:](https://osmcal.org/event/2976/)                                        |      |2024-08-10             |![flag](https://weeklyosm.eu/wp-content/uploads/2020/09/uk.svg) |
|København        |OSMmapperCPH [:osmcalpic:](https://osmcal.org/event/2979/)                                                     |      |2024-08-11             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/07/dk.svg)|"
20464,"WN736","Software","Martin Raifer [discussed](https://www.openstreetmap.org/user/tyr_asd/diary/404900) the recent updates to the OpenStreetMap iD editor including the addition of Panoramax support for street-level imagery, new tagging schema guidelines, and upcoming features such as a building mapping mode, as well as community contributions and upcoming events."
20495,"WN737","Community","Bastian Greshake Tzovaras [wrote](https://tzovar.as/open-source-streetview/) about why Panoramax is an important contribution to the open source mapping landscape."
20501,"WN737","Releases","Beta 1.1.0 of the Panoramax Android app has been [released](https://github.com/nobelization/panoramax-mobile-app/releases/tag/v1.1.0-beta). It allows you to conveniently contribute street images to the open Street View alternative from your mobile phone. The release has an APK [attached](https://github.com/nobelization/panoramax-mobile-app/releases/download/v1.1.0-beta/app-release.apk), in case you want to give it a try."
20555,"WN738","Software","Cartes [reported](https://cartes.app/blog/street-view-france) :FR-s:>>>[:EN-t:](https://cartes-app.translate.goog/blog/street-view-france?_x_tr_sl=auto&_x_tr_tl=EN) that they have recently [integrated](https://cartes.app) :FR-s: Panoramax, a self-hosted, open-source street view platform, into their app."
20585,"WN739","OSM in the media","Radio France, the French national public radio broadcaster, [highlighted](https://www.radiofrance.fr/franceinfo/podcasts/nouveau-monde/panoramax-le-projet-citoyen-initie-par-l-institut-national-de-l-information-geographique-et-forestiere-ign-pour-ne-plus-dependre-de-google-street-view-9690514) :FR-s:>>>[:EN-t:](https://www-radiofrance-fr.translate.goog/franceinfo/podcasts/nouveau-monde/panoramax-le-projet-citoyen-initie-par-l-institut-national-de-l-information-geographique-et-forestiere-ign-pour-ne-plus-dependre-de-google-street-view-9690514?_x_tr_sl=auto&_x_tr_tl=EN) the Panoramax project &ndash; an initiative by IGN and OSM France to gather geolocated street-level photographs contributed by citizens."
20703,"WN742","Software","A new Panoramax [instance](https://en.osm.town/@MapComplete/113209991694821771) for MapComplete is now [available](https://panoramax.mapcomplete.org/)."
20713,"WN743","Programming","Tykayn has improved their Mapillary [export](https://forge.chapril.org/tykayn/mapillary_download) script to be able to retrieve Mapillary sequences from multiple users and import them into Panoramax in bulk.  They offered to do this for anyone who wanted it, and were able to rescue over 14 million photos.  Tykayn gave a [presentation](https://peertube.openstreetmap.fr/w/tHdpBPWq3TJb21wmVhCM6i)  :FR-s: >   [:EN-t:](https://peertube-openstreetmap-fr.translate.goog/w/tHdpBPWq3TJb21wmVhCM6i?_x_tr_sl=auto&_x_tr_tl=EN) explaining the implications and methods used at the State of the Map France."
20767,"WN744","Community","Negreheb [blogged](https://www.openstreetmap.org/user/Negreheb/diary/405306) about his project to capture 360° images of the city of Salzburg, Austria, for Mapillary and possibly for Panoramax."
20753,"WN744","Releases","Christian Quest, from OSM-France, [presented](https://community.openstreetmap.org/t/a-bunch-of-news-about-panoramax/120587) several new features of Panoramax [2.7](https://panoramax.openstreetmap.fr). The new features include a user leaderboard and an updated upload API, which handles sequence splitting and duplicate image removal. Christian also announced that ESRI has worked on integrating Panoramax into its ArcGIS software. Panoramax is an open-source platform that provides geolocated street imagery via a decentralised architecture, similar to Google Street View, but self-hosted and without restrictive use conditions. There are several Panoramax instances, including the French and global versions, where users can upload images and share them via APIs."
20964,"WN748","Community","Pieter Vander Vennet [detailed](https://www.openstreetmap.org/user/Pieter%20Vander%20Vennet/diary/405598) the transition of MapComplete's image hosting from Imgur to Panoramax, citing changes to Imgur's terms of use and functionality, while encouraging the wider adoption of Panoramax for OpenStreetMap projects."
20965,"WN748","Events","Save the date for the first monthly online Panoramax [meeting](https://forum.geocommuns.fr/t/first-monthly-online-panoramax-meeting-in-english-on-nov-25th/1981), in English, on Monday 25 November at 16:00 UTC."
20971,"WN748","OSM in action","There are two Geoguessr-like games based on Panoramax images available, [PANOGUESSR](https://panoguessr.com) :FR-s: and [PanoramaxGuessr](https://panoramaxguessr.k327.eu/)."
20970,"WN748","Releases","A new beta version of the Panoramax Android app, for taking street-level photos, has been [released](https://github.com/nobelization/panoramax-mobile-app/releases/tag/v1.2.1-beta)."
20987,"WN749","Community","Pieter Vander Vennet [highlighted](https://en.osm.town/@pietervdvn/113545933237913459) a collaborative ecosystem of OpenStreetMap tools, as shown in Paul Dassori's screenshot from Valdivia, Chile. The iD editor displays orange dots representing locations with images available via Panoramax, a federated system integrating Panoramax.xyz, Panoramax MapComplete, and contributions from MapComplete users like Awo, showcasing a rich dataset of geolocated photos."
20992,"WN749","Events","The first Panoramax monthly online meeting took place on Monday 25 November, [gathering](https://community.openstreetmap.org/t/panoramax-monthly-meeting-in-english-on-nov-25th/121611) contributors to discuss updates, community insights, and plans for the federated geospatial image platform. Highlights included feature development, collaboration opportunities, and goals for expanding usage. [Watch](https://peertube.openstreetmap.fr/w/nCz1ShqeRseQp5PHx686nw) the screencast or [review](https://cryptpad.fr/code/#/2/code/view/U8d5lgxK-l1dLxBkROTVPmarY+nOhg+qlQzmnjWgAAI/) the minutes. The next meeting is scheduled for Tuesday 17 December."
21083,"WN751","Community","Projets Libres! [recently](https://www.projets-libres.org/en/an-introduction-to-the-openstreetmap-project-c-quest/) featured an in-depth interview with Christian Quest, delving into the history and evolution of OpenStreetMap. The conversation explored its origins, governance, licensing, and international growth, while highlighting the role of communities and institutions in supporting the project. Christian emphasised the importance of 'gardening' the OSM database to ensure its accuracy and relevance, and he shared insights into related projects including Panoramax. The discussion also touched on OSM’s role in humanitarian crises and its integration with open data initiatives."
21084,"WN751","Software","TrickyFoxy has [updated](https://en.osm.town/@foxy/113633788148829766) their script [better-osm-org](https://github.com/deevroman/better-osm-org/), adding a dark mode for iD, improving the changeset view mode by adding an edit war detector, searching for changesets by hashtags, and making values of `panoramax=` and `mapillary=` tags clickable. A detailed list of changes can be [found](https://community.openstreetmap.org/t/better-osm-org-a-script-that-adds-useful-little-things-to-osm-org/121670/8) on the OSM Community forum."
21102,"WN752","Events","Bastian Greshake Tzovaras gave a [talk](https://scholar.social/@gedankenstuecke/113627884569900395) :ES-s: about citizen science and how it relates to OSM and Panoramax at the National University in Río Cuarto, Argentina on 11 December. The slides have been [published](https://tzovar.as/cs-mapping-talk-unrc/) under an open licence."
21179,"WN754","Releases","Alexis Lecanu [announced](https://forum.openstreetmap.fr/t/baba-nouvelle-application-pour-contribuer-a-panoramax/29948) :FR-s: that Baba, a new Panoramax client for Android, can be [downloaded](https://play.google.com/store/apps/details?id=com.ravenfeld.panoramax.baba) from Google Play, and since it is the first version, he is asking people to [report](https://gitlab.com/ravenfeld/baba) on GitLab any problems they encounter."
21174,"WN754","Upcoming Events","|Where            |What                                                                                                                   |Online|When                   |Country                                                         |
|-----------------|-----------------------------------------------------------------------------------------------------------------------|------|-----------------------|----------------------------------------------------------------|
|Montrouge        |Réunion des contributeurs de Montrouge et du Sud de Paris [:osmcalpic:](https://osmcal.org/event/3361/)                |      |2025-01-02             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/fr.svg)|
|                 |OSMF Engineering Working Group meeting [:osmcalpic:](https://osmcal.org/event/3357/)                                   |      |2025-01-03             |                                                                |
|Moers            |Community-Hackday vom 3. - 5. Januar 2024 im JuNo, Moers Repelen [:osmcalpic:](https://osmcal.org/event/3311/)         |      |2025-01-03 - 2025-01-05|![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|
|Model Town Tehsil|13th OSM Delhi Mapping Party (Online) [:osmcalpic:](https://osmcal.org/event/3386/)                                    |✓     |2025-01-05             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/in.svg)|
|                 |Missing Maps London: (Online) Mapathon [eng] [:osmcalpic:](https://osmcal.org/event/3259/)                             |      |2025-01-07             |                                                                |
|San Jose         |South Bay Map Night [:osmcalpic:](https://osmcal.org/event/3164/)                                                      |✓     |2025-01-08             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)|
|Stuttgart        |Stuttgarter OpenStreetMap-Treffen [:osmcalpic:](https://osmcal.org/event/3329/)                                        |      |2025-01-08             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|
|                 |iD Community Chat [:osmcalpic:](https://osmcal.org/event/3297/)                                                        |      |2025-01-08             |                                                                |
|Salt Lake City   |OSM Utah Monthly Map Night [:osmcalpic:](https://osmcal.org/event/3354/)                                               |      |2025-01-09             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)|
|Lorain County    |OpenStreetMap Midwest Meetup [:osmcalpic:](https://osmcal.org/event/2573/)                                             |✓     |2025-01-09             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)|
|Bangalore South  |OSM Bengaluru Mapping Party [:osmcalpic:](https://osmcal.org/event/3384/)                                              |      |2025-01-11             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/in.svg)|
|Model Town Tehsil|13th OSM Delhi Mapping Party [:osmcalpic:](https://osmcal.org/event/3385/)                                             |      |2025-01-12             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/in.svg)|
|København        |OSMmapperCPH [:osmcalpic:](https://osmcal.org/event/3330/)                                                             |      |2025-01-12             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/07/dk.svg)|
|Richmond         |MapRVA Meetup with OSM US [:osmcalpic:](https://osmcal.org/event/3388/)                                                |      |2025-01-14             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)|
|Chambéry         |Mapathon en ligne saison 24/25 CartONG [:osmcalpic:](https://osmcal.org/event/3309/)                                   |      |2025-01-13             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/fr.svg)|
|中正區              |OpenStreetMap x Wikidata Taipei #72 [:osmcalpic:](https://osmcal.org/event/3287/)                                      |      |2025-01-13             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/05/tw.svg)|
|München          |Münchner OSM-Treffen [:osmcalpic:](https://osmcal.org/event/2551/)                                                     |      |2025-01-14             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|
|                 |Asamblea General Extraordinaria Enero 2025 Asociación OSM España (Online) [:osmcalpic:](https://osmcal.org/event/3332/)|      |2025-01-14             |                                                                |
|                 |[Online] Map-py Wednesday [:osmcalpic:](https://osmcal.org/event/3333/)                                                |      |2025-01-15             |                                                                |
|                 |~~[Online] Map-py Wednesday~~ [:osmcalpic:](https://osmcal.org/event/3227/)                                            |      |2025-01-16             |                                                                |
|Utrecht          |Nieuwjaarsborrel OSGeo.nl, OSM.nl en QGIS Gebruikersvereniging Nederland [:osmcalpic:](https://osmcal.org/event/3335/) |      |2025-01-19             |![flag](https://blog.openstreetmap.de/wp-uploads/2015/07/nl.svg)|
|                 |Panoramax monthly international meeting [:osmcalpic:](https://osmcal.org/event/3369/)                                  |      |2025-01-20             |                                                                |
|Hannover         |OSM-Stammtisch Hannover [:osmcalpic:](https://osmcal.org/event/3358/)                                                  |      |2025-01-20             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|"
21244,"WN755","Events","Christian Quest [revealed](https://community.openstreetmap.org/t/panoramax-at-fosdem-2025/124055) that Panoramax will have a booth at FOSDEM 2025 in Brussels, Belgium, taking place on 1 and 2 February, located on the second floor of the K2 building (K2-A-4). There will also be a [presentation](https://fosdem.org/2025/schedule/event/fosdem-2025-4448-panoramax-the-full-floss-alternative-to-share-ground-level-imagery/) about Panoramax, a full FLOSS alternative for ground-level imagery sharing, on Saturday at 11:50 CET in room AW1.120. Attendees can expect some goodies at the booth."
21268,"WN755","Upcoming Events","|Where             |What                                                                                                                  |Online|When      |Country                                                         |
|------------------|----------------------------------------------------------------------------------------------------------------------|------|----------|----------------------------------------------------------------|
|                  |OSMF Engineering Working Group meeting [:osmcalpic:](https://osmcal.org/event/3357/)                                  |      |2025-01-10|                                                                |
|Bangalore South   |OSM Bengaluru Mapping Party [:osmcalpic:](https://osmcal.org/event/3384/)                                             |      |2025-01-11|![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/in.svg)|
|Model Town Tehsil |13th OSM Delhi Mapping Party [:osmcalpic:](https://osmcal.org/event/3385/)                                            |      |2025-01-12|![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/in.svg)|
|København         |OSMmapperCPH [:osmcalpic:](https://osmcal.org/event/3330/)                                                            |      |2025-01-12|![flag](https://blog.openstreetmap.de/wp-uploads/2016/07/dk.svg)|
|Chambéry          |Mapathon en ligne saison 24/25 CartONG [:osmcalpic:](https://osmcal.org/event/3309/)                                  |      |2025-01-13|![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/fr.svg)|
|Richmond          |MapRVA Meetup with OSM US [:osmcalpic:](https://osmcal.org/event/3388/)                                               |      |2025-01-14|![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)|
|Grenoble          |Atelier de janvier du groupe local de Grenoble [:osmcalpic:](https://osmcal.org/event/3393/)                          |      |2025-01-13|![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/fr.svg)|
|中正區               |OpenStreetMap x Wikidata Taipei #72 [:osmcalpic:](https://osmcal.org/event/3287/)                                     |      |2025-01-13|![flag](https://blog.openstreetmap.de/wp-uploads/2016/05/tw.svg)|
|München           |Münchner OSM-Treffen [:osmcalpic:](https://osmcal.org/event/2551/)                                                    |      |2025-01-14|![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|
|Zaragoza          |Asamblea extraordinaria de la Asociación OpenStreetMap España (Online) [:osmcalpic:](https://osmcal.org/event/3332/)  |      |2025-01-14|![flag](https://blog.openstreetmap.de/wp-uploads/2016/05/es.svg)|
|                  |[Online] Map-py Wednesday [:osmcalpic:](https://osmcal.org/event/3333/)                                               |      |2025-01-15|                                                                |
|Karlsruhe         |Stammtisch Karlsruhe [:osmcalpic:](https://osmcal.org/event/3394/)                                                    |      |2025-01-15|![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|
|                  |~~[Online] Map-py Wednesday~~ [:osmcalpic:](https://osmcal.org/event/3227/)                                           |      |2025-01-16|                                                                |
|Utrecht           |Nieuwjaarsborrel OSGeo.nl, OSM.nl en QGIS Gebruikersvereniging Nederland [:osmcalpic:](https://osmcal.org/event/3335/)|      |2025-01-19|![flag](https://blog.openstreetmap.de/wp-uploads/2015/07/nl.svg)|
|                  |Panoramax monthly international meeting [:osmcalpic:](https://osmcal.org/event/3369/)                                 |      |2025-01-20|                                                                |
|Hannover          |OSM-Stammtisch Hannover [:osmcalpic:](https://osmcal.org/event/3358/)                                                 |      |2025-01-20|![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|
|                  |Missing Maps London: (Online) Mid-Month Mapathon [eng] [:osmcalpic:](https://osmcal.org/event/3263/)                  |      |2025-01-21|                                                                |
|Lyon              |Réunion du groupe local de Lyon [:osmcalpic:](https://osmcal.org/event/3364/)                                         |      |2025-01-21|![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/fr.svg)|
|Bonn              |184. OSM-Stammtisch Bonn [:osmcalpic:](https://osmcal.org/event/3298/)                                                |      |2025-01-21|![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|
|San Jose          |South Bay Map Night [:osmcalpic:](https://osmcal.org/event/3165/)                                                     |✓     |2025-01-22|![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)|
|Lüneburg          |Lüneburger Mappertreffen [:osmcalpic:](https://osmcal.org/event/3372/)                                                |✓     |2025-01-21|![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|
|Lübeck            |149. OSM-Stammtisch Lübeck und Umgebung [:osmcalpic:](https://osmcal.org/event/2884/)                                 |      |2025-01-23|![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|
|                  |OSMF Engineering Working Group meeting [:osmcalpic:](https://osmcal.org/event/3397/)                                  |      |2025-01-24|                                                                |
|Chambéry          |Mapathon en ligne saison 24/25 CartONG [:osmcalpic:](https://osmcal.org/event/3339/)                                  |      |2025-01-27|![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/fr.svg)|
|Stadtgebiet Bremen|Bremer Mappertreffen [:osmcalpic:](https://osmcal.org/event/3340/)                                                    |      |2025-01-27|![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|"
21281,"WN756","Other Geo Things","Christopher Beddow has [looked](https://worldbuilder.substack.com/p/street-view-a-history) at how street-level imagery has changed over time. He started by investigating the early 20th century with city recordings and goes on to discuss Google Street View and similar services today. He talked about important moments including the Aspen Movie Map (1978), early road surveys, and the CityBlock project at Stanford. This project was the first step in creating street view and similar services. Now there are other options such as  Mapillary and Panoramax, which use open-source and crowdsourcing methods. With new developments in computer vision and LiDAR, we can expect even more realistic 3D maps and experiences that we may be able to view on more than just our phones and computers."
21321,"WN756","Releases","Baba, the Panoramax Android app, has been [updated](https://gitlab.com/ravenfeld/baba/-/releases/1.4.0) to version 1.4.0. Upload progress is now shown in the notification and failed uploads can be sent again."
21293,"WN756","Upcoming Events","|Where                      |What                                                                                                                  |Online|When      |Country                                                                |
|---------------------------|----------------------------------------------------------------------------------------------------------------------|------|----------|-----------------------------------------------------------------------|
|Comuna 13 - San Javier     |Junta OSM Latam - Inicio de organización del SotM Latam 2025 Medellín [:osmcalpic:](https://osmcal.org/event/3401/)   |      |2025-01-18|![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/co.svg)       |
|Utrecht                    |Nieuwjaarsborrel OSGeo.nl, OSM.nl en QGIS Gebruikersvereniging Nederland [:osmcalpic:](https://osmcal.org/event/3335/)|      |2025-01-19|![flag](https://blog.openstreetmap.de/wp-uploads/2015/07/nl.svg)       |
|                           |Panoramax monthly international meeting [:osmcalpic:](https://osmcal.org/event/3369/)                                 |      |2025-01-20|                                                                       |
|Hannover                   |OSM-Stammtisch Hannover [:osmcalpic:](https://osmcal.org/event/3358/)                                                 |      |2025-01-20|![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)       |
|                           |Missing Maps London: (Online) Mid-Month Mapathon [eng] [:osmcalpic:](https://osmcal.org/event/3263/)                  |      |2025-01-21|                                                                       |
|Lyon                       |Réunion du groupe local de Lyon [:osmcalpic:](https://osmcal.org/event/3364/)                                         |      |2025-01-21|![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/fr.svg)       |
|Bonn                       |184. OSM-Stammtisch Bonn [:osmcalpic:](https://osmcal.org/event/3298/)                                                |      |2025-01-21|![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)       |
|San Jose                   |South Bay Map Night [:osmcalpic:](https://osmcal.org/event/3165/)                                                     |✓     |2025-01-22|![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)       |
|Lüneburg                   |Lüneburger Mappertreffen [:osmcalpic:](https://osmcal.org/event/3372/)                                                |✓     |2025-01-21|![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)       |
|Lübeck                     |149. OSM-Stammtisch Lübeck und Umgebung [:osmcalpic:](https://osmcal.org/event/2884/)                                 |      |2025-01-23|![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)       |
|                           |OSMF Engineering Working Group meeting [:osmcalpic:](https://osmcal.org/event/3397/)                                  |      |2025-01-24|                                                                       |
|Chambéry                   |Mapathon en ligne saison 24/25 CartONG [:osmcalpic:](https://osmcal.org/event/3339/)                                  |      |2025-01-27|![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/fr.svg)       |
|Stadtgebiet Bremen         |Bremer Mappertreffen [:osmcalpic:](https://osmcal.org/event/3340/)                                                    |      |2025-01-27|![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)       |
|Београд                    |Srbija OpenStreetMap okupljanje [:osmcalpic:](https://osmcal.org/event/3355/)                                         |      |2025-01-28|![flag](https://weeklyosm.eu/wp-content/uploads/sites/4/2019/10/rs.svg)|
|Berlin                     |OSM-Verkehrswende #65 [:osmcalpic:](https://osmcal.org/event/3295/)                                                   |✓     |2025-01-28|![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)       |
|                           |MapRVA Map & Yap [:osmcalpic:](https://osmcal.org/event/3405/)                                                        |      |2025-01-30|                                                                       |
|Düsseldorf                 |Düsseldorfer OpenStreetMap-Treffen (online) [:osmcalpic:](https://osmcal.org/event/3313/)                             |      |2025-01-29|![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)       |
|London Borough of Islington|GeoMob London [:osmcalpic:](https://osmcal.org/event/3289/)                                                           |      |2025-01-30|![flag](https://weeklyosm.eu/wp-content/uploads/2020/09/uk.svg)        |"
21347,"WN757","Community","Anne-Karoline Distel, a [violinist](https://thedublinersexperience.com/the-dubliners-experience-band/) in 'The Dubliners Experience' band, is [touring](https://thedublinersexperience.com/events) the Netherlands, [capturing](https://www.openstreetmap.org/user/b-unicycling/diary/405998) street-level images, and [uploading](https://panoramax.openstreetmap.fr/#background=streets&date_from=2025-01-16&focus=map&map=7.74/52.188/5.36&speed=250&theme=score) them to Panoramax."
21326,"WN757","Programming","Ilya Zverev is trying to improve EveryDoor by developing a process for uploading photos from mobile to Panoramax and [asked](https://gitlab.com/panoramax/server/api/-/issues/227) about the OAuth authentication process."
21334,"WN757","Releases","Vespucci [hinted](https://en.osm.town/@vespucci_editor/113821962898455509) at the addition of Panoramax support as a new feature in their upcoming version 21.0 release."
21362,"WN758","Mapping campaigns","Negreheb [shared](https://www.openstreetmap.org/user/Negreheb/diary/406030) the progress being made on capturing Salzburg’s streets with 360° imagery for Mapillary and Panoramax. Challenges with route planning tools led to using OsmAnd for real-time GPX tracking and flexibility. They highlighted improvements using CLI tools for image uploads, ensuring efficiency and quality. Inspired by Detroit’s street coverage success, they aim to map all streets in Salzburg to improve OpenStreetMap and accessibility."
